Time,Temperature,Humidity,,,
5/28/2021 6:00,19.7,40.5,,,
5/28/2021 8:00,20.2,38.9,,,
5/28/2021 10:00,20.8,38.4,,,
5/28/2021 12:00,21.8,40.1,,,
5/28/2021 14:00,22.3,40.5,,,
5/28/2021 16:00,22.1,42,,,
5/28/2021 18:00,21.8,42,,,
5/28/2021 20:00,21.6,42,,,
5/28/2021 22:00,21.4,42.9,,,
5/29/2021 0:00,21.3,43,,,
5/29/2021 2:00,21.2,43,,,
5/29/2021 4:00,21.1,43,,,
5/29/2021 6:00,21.2,43,,,
5/29/2021 8:00,21.6,43.5,,,
5/29/2021 10:00,21.9,44.8,,,
5/29/2021 12:00,22,46,,,
5/29/2021 14:00,22,45.8,,,
5/29/2021 16:00,21.9,43.5,,,
5/29/2021 18:00,21.7,41.5,,,
5/29/2021 20:00,21.6,39.8,,,
5/29/2021 22:00,21.4,38.3,,,
5/30/2021 0:00,21.3,38.8,,,
5/30/2021 2:00,21.1,38.2,,,
5/30/2021 4:00,20.9,38,,,
5/30/2021 6:00,20.9,38,,,
5/30/2021 8:00,21.3,37.5,,,
5/30/2021 10:00,21.7,36,,,
5/30/2021 12:00,22.6,35,,,
5/30/2021 14:00,23,35,,,
5/30/2021 16:00,22.5,34.3,,,
5/30/2021 18:00,22.1,34,,,
5/30/2021 20:00,21.9,34,,,
5/30/2021 22:00,21.7,34,,,
5/31/2021 0:00,21.6,34,,,
5/31/2021 2:00,21.4,34.6,,,
5/31/2021 4:00,21.1,36,,,
5/31/2021 6:00,20.8,37,,,
5/31/2021 8:00,21.2,36.3,,,
5/31/2021 10:00,21.8,37.4,,,
5/31/2021 12:00,22.9,37.5,,,
5/31/2021 14:00,23.4,38.3,,,
5/31/2021 16:00,23,39,,,
5/31/2021 18:00,22.6,39,,,
5/31/2021 20:00,22.3,39,,,
5/31/2021 22:00,22.1,39,,,
6/1/2021 0:00,21.9,39,,,
6/1/2021 2:00,21.8,39,,,
6/1/2021 4:00,21.5,40.9,,,
6/1/2021 6:00,21.4,40.9,,,
6/1/2021 8:00,21.8,41.5,,,
6/1/2021 10:00,22.5,41.2,,,
6/1/2021 12:00,23.5,39.6,,,
6/1/2021 14:00,24,40.1,,,
6/1/2021 16:00,23.6,41,,,
6/1/2021 18:00,23.2,40.5,,,
6/1/2021 20:00,22.9,40,,,
6/1/2021 22:00,22.8,40,,,
6/2/2021 0:00,22.6,40.9,,,
6/2/2021 2:00,22.6,41.6,,,
6/2/2021 4:00,22.5,42,,,
6/2/2021 6:00,22.5,43,,,
6/2/2021 8:00,22.7,43,,,
6/2/2021 10:00,23.2,42.8,,,
6/2/2021 12:00,23.9,41.6,,,
6/2/2021 14:00,24,41,,,
6/2/2021 16:00,23.7,41,,,
6/2/2021 18:00,23.5,41.9,,,
6/2/2021 20:00,23.2,42,,,
6/2/2021 22:00,23.1,42,,,
6/3/2021 0:00,22.9,43,,,
6/3/2021 2:00,22.8,43,,,
6/3/2021 4:00,22.5,43.9,,,
6/3/2021 6:00,22.2,46.1,,,
6/3/2021 8:00,22.6,45.1,,,
6/3/2021 10:00,23.5,45.2,,,
6/3/2021 12:00,24.2,45.7,,,
6/3/2021 14:00,24.1,46.9,,,
6/3/2021 16:00,24.1,47.6,,,
6/3/2021 18:00,23.9,47,,,
6/3/2021 20:00,23.7,46.5,,,
6/3/2021 22:00,23.5,47,,,
6/4/2021 0:00,23.3,47,,,
6/4/2021 2:00,23.2,47.3,,,
6/4/2021 4:00,23.1,49.3,,,
6/4/2021 6:00,23.1,50.2,,,
6/4/2021 8:00,23.4,49.8,,,
6/4/2021 10:00,24.1,49.9,,,
6/4/2021 12:00,24.6,49.6,,,
6/4/2021 14:00,24.5,51.4,,,
6/4/2021 16:00,24.4,52.7,,,
6/4/2021 18:00,24.2,51.5,,,
6/4/2021 20:00,24,50.3,,,
6/4/2021 22:00,23.8,50,,,
6/5/2021 0:00,23.7,50,,,
6/5/2021 2:00,23.6,50,,,
6/5/2021 4:00,23.5,50.1,,,
6/5/2021 6:00,23.6,50.8,,,
6/5/2021 8:00,24,50.2,,,
6/5/2021 10:00,24.4,49.3,,,
6/5/2021 12:00,24.4,50.1,,,
6/5/2021 14:00,24.1,51,,,
6/5/2021 16:00,24,51,,,
6/5/2021 18:00,23.9,51.4,,,
6/5/2021 20:00,23.7,52,,,
6/5/2021 22:00,23.6,51.4,,,
6/6/2021 0:00,23.4,51,,,
6/6/2021 2:00,23.3,51,,,
6/6/2021 4:00,23.3,51,,,
6/6/2021 6:00,23.3,51,,,
6/6/2021 8:00,23.5,51,,,
6/6/2021 10:00,23.8,49.9,,,
6/6/2021 12:00,24.1,49,,,
6/6/2021 14:00,24.1,49.4,,,
6/6/2021 16:00,24,50.1,,,
6/6/2021 18:00,23.8,51.6,,,
6/6/2021 20:00,23.7,52,,,
6/6/2021 22:00,23.5,52.3,,,
6/7/2021 0:00,23.4,53,,,
6/7/2021 2:00,23.3,53,,,
6/7/2021 4:00,23.2,53.8,,,
6/7/2021 6:00,23.1,55.9,,,
6/7/2021 8:00,23.2,55.9,,,
6/7/2021 10:00,23.7,54.3,,,
6/7/2021 12:00,24.2,53.7,,,
6/7/2021 14:00,24,55,,,
6/7/2021 16:00,23.8,56,,,
6/7/2021 18:00,23.6,56,,,
6/7/2021 20:00,23.4,56,,,
6/7/2021 22:00,23.3,55.3,,,
6/8/2021 0:00,23.2,55,,,
6/8/2021 2:00,23.1,55,,,
6/8/2021 4:00,23,55.4,,,
6/8/2021 6:00,22.9,57.5,,,
6/8/2021 8:00,23.1,57.4,,,
6/8/2021 10:00,23.3,56.8,,,
6/8/2021 12:00,23.9,56.5,,,
6/8/2021 14:00,24.3,54.8,,,
6/8/2021 16:00,24,54.5,,,
6/8/2021 18:00,23.7,55,,,
6/8/2021 20:00,23.5,55,,,
6/8/2021 22:00,23.3,54.1,,,
6/9/2021 0:00,23.2,53.5,,,
6/9/2021 2:00,23,52.9,,,
6/9/2021 4:00,22.8,52.4,,,
6/9/2021 6:00,22.7,54.1,,,
6/9/2021 8:00,23,53.2,,,
6/9/2021 10:00,23.6,51.8,,,
6/9/2021 12:00,24.7,49.3,,,
6/9/2021 14:00,24.3,52.5,,,
6/9/2021 16:00,24.1,54.4,,,
6/9/2021 18:00,23.9,54.2,,,
6/9/2021 20:00,23.7,52.4,,,
6/9/2021 22:00,23.5,51.2,,,
6/10/2021 0:00,23.4,50.1,,,
6/10/2021 2:00,23.2,49.6,,,
6/10/2021 4:00,23,48.8,,,
6/10/2021 6:00,23,50.4,,,
6/10/2021 8:00,23.3,50.2,,,
6/10/2021 10:00,24,47.8,,,
6/10/2021 12:00,25,46.9,,,
6/10/2021 14:00,25.6,46.1,,,
6/10/2021 16:00,25,48.5,,,
6/10/2021 18:00,24.7,48,,,
6/10/2021 20:00,24.4,48,,,
6/10/2021 22:00,24.3,48.2,,,
6/11/2021 0:00,24.1,49.6,,,
6/11/2021 2:00,23.9,50,,,
6/11/2021 4:00,23.7,50.8,,,
6/11/2021 6:00,23.6,51.3,,,
6/11/2021 8:00,24,50.2,,,
6/11/2021 10:00,24.5,49,,,
6/11/2021 12:00,25.3,48.5,,,
6/11/2021 14:00,25.8,47.7,,,
6/11/2021 16:00,25.4,48.8,,,
6/11/2021 18:00,25,48.1,,,
6/11/2021 20:00,24.8,48.9,,,
6/11/2021 22:00,24.6,48.9,,,
6/12/2021 0:00,24.3,48,,,
6/12/2021 2:00,24.2,47.5,,,
6/12/2021 4:00,24,47,,,
6/12/2021 6:00,24.1,46.7,,,
6/12/2021 8:00,24.4,45.4,,,
6/12/2021 10:00,24.9,44.8,,,
6/12/2021 12:00,25.9,43.4,,,
6/12/2021 14:00,26.2,43,,,
6/12/2021 16:00,25.8,43.6,,,
6/12/2021 18:00,25.5,44.8,,,
6/12/2021 20:00,25.3,45.7,,,
6/12/2021 22:00,25,46,,,
6/13/2021 0:00,24.9,46,,,
6/13/2021 2:00,24.7,46,,,
6/13/2021 4:00,24.6,46.3,,,
6/13/2021 6:00,24.7,47,,,
6/13/2021 8:00,24.9,46.8,,,
6/13/2021 10:00,25.4,45,,,
6/13/2021 12:00,26.5,42.1,,,
6/13/2021 14:00,26.8,39.8,,,
6/13/2021 16:00,26.3,39.9,,,
6/13/2021 18:00,25.9,39.7,,,
6/13/2021 20:00,25.7,39,,,
6/13/2021 22:00,25.5,39,,,
6/14/2021 0:00,25.2,39,,,
6/14/2021 2:00,25,39,,,
6/14/2021 4:00,24.5,39.5,,,
6/14/2021 6:00,24.2,39.5,,,
6/14/2021 8:00,24.7,36.8,,,
6/14/2021 10:00,25.6,36.8,,,
6/14/2021 12:00,26.8,36.3,,,
6/14/2021 14:00,27.2,38.5,,,
6/14/2021 16:00,26.8,41.9,,,
6/14/2021 18:00,26.5,42.3,,,
6/14/2021 20:00,26.2,43.3,,,
6/14/2021 22:00,26,44,,,
6/15/2021 0:00,25.8,44.9,,,
6/15/2021 2:00,25.6,45,,,
6/15/2021 4:00,25.5,45.8,,,
6/15/2021 6:00,25.4,47.8,,,
6/15/2021 8:00,25.8,51.8,,,
6/15/2021 10:00,26.6,50.3,,,
6/15/2021 12:00,27.6,47.9,,,
6/15/2021 14:00,27.9,47.3,,,
6/15/2021 16:00,27.5,48.8,,,
6/15/2021 18:00,27.2,48,,,
6/15/2021 20:00,26.9,47.7,,,
6/15/2021 22:00,26.6,47.9,,,
6/16/2021 0:00,26.4,48,,,
6/16/2021 2:00,26.2,48,,,
6/16/2021 4:00,26,48.5,,,
6/16/2021 6:00,25.6,49.3,,,
6/16/2021 8:00,25.9,49.8,,,
6/16/2021 10:00,27,50.1,,,
6/16/2021 12:00,28,48.5,,,
6/16/2021 14:00,28.4,48.5,,,
6/16/2021 16:00,27.9,50.1,,,
6/16/2021 18:00,27.6,49,,,
6/16/2021 20:00,27.3,49,,,
6/16/2021 22:00,27.1,49,,,
6/17/2021 0:00,27,49,,,
6/17/2021 2:00,26.8,49,,,
6/17/2021 4:00,26.7,50.4,,,
6/17/2021 6:00,26.6,51,,,
6/17/2021 8:00,27,50.8,,,
6/17/2021 10:00,27.5,50,,,
6/17/2021 12:00,28.5,46.8,,,
6/17/2021 14:00,28.9,46,,,
6/17/2021 16:00,28.4,46.7,,,
6/17/2021 18:00,28.1,48.6,,,
6/17/2021 20:00,27.8,50,,,
6/17/2021 22:00,27.6,53,,,
6/18/2021 0:00,27.3,55.5,,,
6/18/2021 2:00,27.2,56.6,,,
6/18/2021 4:00,27.1,57.4,,,
6/18/2021 6:00,27.1,58,,,
6/18/2021 8:00,27.2,57.7,,,
6/18/2021 10:00,27.8,55.8,,,
6/18/2021 12:00,28.7,53.5,,,
6/18/2021 14:00,29.1,51.2,,,
6/18/2021 16:00,28.6,51.4,,,
6/18/2021 18:00,28.3,53.7,,,
6/18/2021 20:00,28,55.5,,,
6/18/2021 22:00,27.8,56.8,,,
6/19/2021 0:00,27.5,57,,,
6/19/2021 2:00,27.4,57.3,,,
6/19/2021 4:00,27.3,58,,,
6/19/2021 6:00,27.3,58,,,
6/19/2021 8:00,27.6,56.7,,,
6/19/2021 10:00,28.2,55.1,,,
6/19/2021 12:00,29.1,53.2,,,
6/19/2021 14:00,29.4,52,,,
6/19/2021 16:00,29,52.8,,,
6/19/2021 18:00,28.7,53.6,,,
6/19/2021 20:00,28.4,54.6,,,
6/19/2021 22:00,28.1,54,,,
6/20/2021 0:00,27.9,54,,,
6/20/2021 2:00,27.7,54,,,
6/20/2021 4:00,27.6,54,,,
6/20/2021 6:00,27.6,54.5,,,
6/20/2021 8:00,27.9,53.3,,,
6/20/2021 10:00,28.2,52.8,,,
6/20/2021 12:00,28.7,52,,,
6/20/2021 14:00,29.1,51.8,,,
6/20/2021 16:00,28.9,51.5,,,
6/20/2021 18:00,28.5,48.6,,,
6/20/2021 20:00,28.2,49,,,
6/20/2021 22:00,28,49.9,,,
6/21/2021 0:00,27.8,50.4,,,
6/21/2021 2:00,27.6,51,,,
6/21/2021 4:00,27.4,53,,,
6/21/2021 6:00,26.9,54.5,,,
6/21/2021 8:00,27.7,53.5,,,
6/21/2021 10:00,28.3,52.2,,,
6/21/2021 12:00,29.2,48.9,,,
6/21/2021 14:00,29.6,46.9,,,
6/21/2021 16:00,29.1,46,,,
6/21/2021 18:00,28.8,46,,,
6/21/2021 20:00,28.6,45.5,,,
6/21/2021 22:00,28.4,45,,,
6/22/2021 0:00,28.2,45,,,
6/22/2021 2:00,28,45,,,
6/22/2021 4:00,27.8,45,,,
6/22/2021 6:00,27.8,45,,,
6/22/2021 8:00,28.1,45,,,
6/22/2021 10:00,28.7,44.4,,,
6/22/2021 12:00,29.7,41.7,,,
6/22/2021 14:00,30,41,,,
6/22/2021 16:00,29.4,41,,,
6/22/2021 18:00,29.1,40.3,,,
6/22/2021 20:00,28.8,40,,,
6/22/2021 22:00,28.5,40.8,,,
6/23/2021 0:00,28.2,41,,,
6/23/2021 2:00,28,41,,,
6/23/2021 4:00,27.7,40.9,,,
6/23/2021 6:00,27.3,42.3,,,
6/23/2021 8:00,27.5,40.3,,,
6/23/2021 10:00,28.1,40.3,,,
6/23/2021 12:00,29,40,,,
6/23/2021 14:00,29.4,39.4,,,
6/23/2021 16:00,29.2,39.1,,,
6/23/2021 18:00,28.8,39.6,,,
6/23/2021 20:00,28.5,41.6,,,
6/23/2021 22:00,28.3,42.9,,,
6/24/2021 0:00,28.1,43.6,,,
6/24/2021 2:00,27.9,44,,,
6/24/2021 4:00,27.7,44,,,
6/24/2021 6:00,27.5,44,,,
6/24/2021 8:00,27.4,45.4,,,
6/24/2021 10:00,27.7,45,,,
6/24/2021 12:00,28.2,45,,,
6/24/2021 14:00,29.1,43.1,,,
6/24/2021 16:00,29.4,41,,,
6/24/2021 18:00,28.9,39.9,,,
6/24/2021 20:00,28.5,38.6,,,
6/24/2021 22:00,28.2,37.9,,,
6/25/2021 0:00,28,37.8,,,
6/25/2021 2:00,27.8,37.7,,,
6/25/2021 4:00,27.6,37,,,
6/25/2021 6:00,27.4,37,,,
6/25/2021 8:00,27.4,37,,,
6/25/2021 10:00,27.7,36,,,
6/25/2021 12:00,28.2,34.9,,,
6/25/2021 14:00,28.9,35.3,,,
6/25/2021 16:00,28.7,36,,,
6/25/2021 18:00,28.6,36.1,,,
6/25/2021 20:00,28.3,36,,,
6/25/2021 22:00,28.1,36.8,,,
6/26/2021 0:00,27.8,37.7,,,
6/26/2021 2:00,27.6,38.1,,,
6/26/2021 4:00,27.4,38.8,,,
6/26/2021 6:00,27.2,39,,,
6/26/2021 8:00,27.2,39,,,
6/26/2021 10:00,27.3,39,,,
6/26/2021 12:00,27.8,38.7,,,
6/26/2021 14:00,28.8,37.5,,,
6/26/2021 16:00,29.3,37,,,
6/26/2021 18:00,28.8,37.1,,,
6/26/2021 20:00,28.4,37.3,,,
6/26/2021 22:00,28.1,38.3,,,
6/27/2021 0:00,27.9,40,,,
6/27/2021 2:00,27.7,41,,,
6/27/2021 4:00,27.4,41.4,,,
6/27/2021 6:00,27.3,41.5,,,
6/27/2021 8:00,27.2,42,,,
6/27/2021 10:00,27.4,42,,,
6/27/2021 12:00,27.8,41.7,,,
6/27/2021 14:00,28.7,40.3,,,
6/27/2021 16:00,29,40.1,,,
6/27/2021 18:00,28.6,41,,,
6/27/2021 20:00,28.4,42.3,,,
6/27/2021 22:00,28.2,43.5,,,
6/28/2021 0:00,28,44,,,
6/28/2021 2:00,27.9,44,,,
6/28/2021 4:00,27.7,44.8,,,
6/28/2021 6:00,27.5,45.1,,,
6/28/2021 8:00,27.5,45.6,,,
6/28/2021 10:00,27.9,45,,,
6/28/2021 12:00,28.4,45.2,,,
6/28/2021 14:00,29.3,43.4,,,
6/28/2021 16:00,29.6,42,,,
6/28/2021 18:00,29.3,43.1,,,
6/28/2021 20:00,29,42.5,,,
6/28/2021 22:00,28.8,42.5,,,
6/29/2021 0:00,28.6,43.6,,,
6/29/2021 2:00,28.4,44.1,,,
6/29/2021 4:00,28.2,45,,,
6/29/2021 6:00,28.1,46.3,,,
6/29/2021 8:00,28.1,48.5,,,
6/29/2021 10:00,28.3,47.9,,,
6/29/2021 12:00,28.5,47.1,,,
6/29/2021 14:00,28.7,48.7,,,
6/29/2021 16:00,29,48.3,,,
6/29/2021 18:00,28.8,46,,,
6/29/2021 20:00,28.6,43.6,,,
6/29/2021 22:00,28.3,43,,,
6/30/2021 0:00,28.1,42.2,,,
6/30/2021 2:00,27.9,42,,,
6/30/2021 4:00,27.7,42,,,
6/30/2021 6:00,27.5,42,,,
6/30/2021 8:00,27.4,42.7,,,
6/30/2021 10:00,27.6,42,,,
6/30/2021 12:00,27.9,42,,,
6/30/2021 14:00,27.8,41.1,,,
6/30/2021 16:00,27.6,42,,,
6/30/2021 18:00,27.5,42,,,
6/30/2021 20:00,27.3,42,,,
6/30/2021 22:00,27.1,42,,,
7/1/2021 0:00,26.9,42,,,
7/1/2021 2:00,26.7,41.5,,,
7/1/2021 4:00,26.5,41,,,
7/1/2021 6:00,26.3,41,,,
7/1/2021 8:00,26.3,41.5,,,
7/1/2021 10:00,26.3,40.5,,,
7/1/2021 12:00,26.5,40.2,,,
7/1/2021 14:00,26.9,40,,,
7/1/2021 16:00,27.4,39.5,,,
7/1/2021 18:00,27.2,39.6,,,
7/1/2021 20:00,26.9,38.7,,,
7/1/2021 22:00,26.7,37,,,
7/2/2021 0:00,26.5,36.4,,,
7/2/2021 2:00,26.1,37.1,,,
7/2/2021 4:00,25.8,38.6,,,
7/2/2021 6:00,25.6,39.8,,,
